STN_ID,DATE,Q_FLAG,LATITUDE,LONGITUDE,DEPTH,VCAR,VTPK,VWH$,VCMX,VTP$,WDIR,WSPD,WSS$,GSPD,WDIR,WSPD,WSS$,GSPD,ATMS,ATMS,DRYT,SSTP,
C46139,05/01/2012 23:46,1,48.84,126.01,71.00,2.87,10.53,2.87,,10.53,,,,,,,,,,,,
C46139,05/02/2012 00:16,1,48.84,126.01,71.00,2.59,11.11,2.59,,11.11,,,,,,,,,,,,
C46139,05/02/2012 00:46,1,48.84,126.01,71.00,2.70,10.53,2.70,,10.53,,,,,,,,,,,,
C46139,05/02/2012 01:16,1,48.84,126.01,71.00,2.69,10.53,2.69,,10.53,,,,,,,,,,,,
C46139,05/02/2012 01:46,1,48.84,126.01,71.00,2.76,10.53,2.76,,10.53,,,,,,,,,,,,
C46139,05/02/2012 02:16,1,48.84,126.01,71.00,2.58,11.76,2.58,,11.76,,,,,,,,,,,,
C46139,05/02/2012 02:46,1,48.84,126.01,71.00,2.70,10.53,2.70,,10.53,,,,,,,,,,,,
C46139,05/02/2012 03:16,1,48.84,126.01,71.00,2.77,10.53,2.77,,10.53,,,,,,,,,,,,
C46139,05/02/2012 03:46,1,48.84,126.01,71.00,2.66,9.88,2.66,,9.88,,,,,,,,,,,,
C46139,05/02/2012 04:16,1,48.84,126.01,71.00,2.53,11.11,2.53,,11.11,,,,,,,,,,,,
C46139,05/02/2012 04:46,1,48.84,126.01,71.00,2.54,10.53,2.54,,10.53,,,,,,,,,,,,
C46139,05/02/2012 05:16,1,48.84,126.01,71.00,2.50,11.11,2.50,,11.11,,,,,,,,,,,,
C46139,05/02/2012 05:46,1,48.84,126.01,71.00,2.38,11.11,2.38,,11.11,,,,,,,,,,,,
C46139,05/02/2012 06:16,1,48.84,126.01,71.00,2.52,9.88,2.52,,9.88,,,,,,,,,,,,
C46139,05/02/2012 06:46,1,48.84,126.01,71.00,2.28,11.11,2.28,,11.11,,,,,,,,,,,,
C46139,05/02/2012 07:16,1,48.84,126.01,71.00,2.33,11.11,2.33,,11.11,,,,,,,,,,,,
C46139,05/02/2012 07:46,1,48.84,126.01,71.00,2.26,10.53,2.26,,10.53,,,,,,,,,,,,
C46139,05/02/2012 08:16,1,48.84,126.01,71.00,2.13,9.88,2.13,,9.88,,,,,,,,,,,,
C46139,05/02/2012 08:46,1,48.84,126.01,71.00,2.22,11.11,2.22,,11.11,,,,,,,,,,,,
C46139,05/02/2012 09:16,1,48.84,126.01,71.00,2.08,9.88,2.08,,9.88,,,,,,,,,,,,
C46139,05/02/2012 09:46,1,48.84,126.01,71.00,2.04,10.53,2.04,,10.53,,,,,,,,,,,,
C46139,05/02/2012 10:16,1,48.84,126.01,71.00,2.06,10.53,2.06,,10.53,,,,,,,,,,,,
C46139,05/02/2012 10:46,1,48.84,126.01,71.00,2.33,9.88,2.33,,9.88,,,,,,,,,,,,
C46139,05/02/2012 11:16,1,48.84,126.01,71.00,2.06,9.88,2.06,,9.88,,,,,,,,,,,,
C46139,05/02/2012 11:46,1,48.84,126.01,71.00,2.32,10.53,2.32,,10.53,,,,,,,,,,,,
C46139,05/02/2012 12:16,1,48.84,126.01,71.00,2.14,10.53,2.14,,10.53,,,,,,,,,,,,
C46139,05/02/2012 12:46,1,48.84,126.01,71.00,2.13,9.88,2.13,,9.88,,,,,,,,,,,,
C46139,05/02/2012 13:16,1,48.84,126.01,71.00,2.09,10.53,2.09,,10.53,,,,,,,,,,,,
C46139,05/02/2012 13:46,1,48.84,126.01,71.00,2.01,9.88,2.01,,9.88,,,,,,,,,,,,
C46139,05/02/2012 14:16,1,48.84,126.01,71.00,2.02,9.88,2.02,,9.88,,,,,,,,,,,,
C46139,05/02/2012 14:46,1,48.84,126.01,71.00,2.15,9.88,2.15,,9.88,,,,,,,,,,,,
C46139,05/02/2012 15:16,1,48.84,126.01,71.00,2.00,9.88,2.00,,9.88,,,,,,,,,,,,
C46139,05/02/2012 15:46,1,48.84,126.01,71.00,2.03,10.53,2.03,,10.53,,,,,,,,,,,,
C46139,05/02/2012 16:16,1,48.84,126.01,71.00,2.01,9.88,2.01,,9.88,,,,,,,,,,,,
C46139,05/02/2012 16:46,1,48.84,126.01,71.00,1.85,10.53,1.85,,10.53,,,,,,,,,,,,
C46139,05/02/2012 17:16,1,48.84,126.01,71.00,1.86,9.09,1.86,,9.09,,,,,,,,,,,,
C46139,05/02/2012 17:46,1,48.84,126.01,71.00,1.79,10.53,1.79,,10.53,,,,,,,,,,,,
C46139,05/02/2012 18:16,1,48.84,126.01,71.00,1.65,9.88,1.65,,9.88,,,,,,,,,,,,
C46139,05/02/2012 18:46,1,48.84,126.01,71.00,1.93,9.88,1.93,,9.88,,,,,,,,,,,,
C46139,05/02/2012 19:16,1,48.84,126.01,71.00,2.04,10.53,2.04,,10.53,,,,,,,,,,,,
C46139,05/02/2012 19:46,1,48.84,126.01,71.00,1.89,9.88,1.89,,9.88,,,,,,,,,,,,
C46139,05/02/2012 20:16,1,48.84,126.01,71.00,1.75,9.88,1.75,,9.88,,,,,,,,,,,,
C46139,05/02/2012 20:46,1,48.84,126.01,71.00,1.78,10.53,1.78,,10.53,,,,,,,,,,,,
C46139,05/02/2012 21:16,1,48.84,126.01,71.00,1.86,10.53,1.86,,10.53,,,,,,,,,,,,
C46139,05/02/2012 21:46,1,48.84,126.01,71.00,1.79,9.88,1.79,,9.88,,,,,,,,,,,,
C46139,05/02/2012 22:16,1,48.84,126.01,71.00,1.65,9.09,1.65,,9.09,,,,,,,,,,,,
C46139,05/02/2012 23:16,1,48.84,126.01,71.00,1.73,9.09,1.73,,9.09,,,,,,,,,,,,
C46139,05/02/2012 23:46,1,48.84,126.01,71.00,1.88,9.88,1.88,,9.88,,,,,,,,,,,,
C46139,05/03/2012 00:16,1,48.84,126.01,71.00,1.63,9.09,1.63,,9.09,,,,,,,,,,,,
C46139,05/03/2012 00:46,1,48.84,126.01,71.00,1.75,9.88,1.75,,9.88,,,,,,,,,,,,
C46139,05/03/2012 01:16,1,48.84,126.01,71.00,1.57,9.09,1.57,,9.09,,,,,,,,,,,,
C46139,05/03/2012 02:16,1,48.84,126.01,71.00,1.69,9.88,1.69,,9.88,,,,,,,,,,,,
C46139,05/03/2012 02:46,1,48.84,126.01,71.00,1.64,9.88,1.64,,9.88,,,,,,,,,,,,
C46139,05/03/2012 03:16,1,48.84,126.01,71.00,1.57,9.09,1.57,,9.09,,,,,,,,,,,,
C46139,05/03/2012 03:46,1,48.84,126.01,71.00,1.47,9.09,1.47,,9.09,,,,,,,,,,,,
C46139,05/03/2012 04:16,1,48.84,126.01,71.00,1.40,9.09,1.40,,9.09,,,,,,,,,,,,
C46139,05/03/2012 04:46,1,48.84,126.01,71.00,1.39,9.09,1.39,,9.09,,,,,,,,,,,,
C46139,05/03/2012 05:16,1,48.84,126.01,71.00,1.46,9.09,1.46,,9.09,,,,,,,,,,,,
C46139,05/03/2012 05:46,1,48.84,126.01,71.00,1.35,9.09,1.35,,9.09,,,,,,,,,,,,
C46139,05/03/2012 06:16,1,48.84,126.01,71.00,1.42,9.09,1.42,,9.09,,,,,,,,,,,,
C46139,05/03/2012 06:46,1,48.84,126.01,71.00,1.42,9.09,1.42,,9.09,,,,,,,,,,,,
C46139,05/03/2012 07:16,1,48.84,126.01,71.00,1.55,9.09,1.55,,9.09,,,,,,,,,,,,
C46139,05/03/2012 07:46,1,48.84,126.01,71.00,1.46,9.09,1.46,,9.09,,,,,,,,,,,,
C46139,05/03/2012 08:16,1,48.84,126.01,71.00,1.38,9.09,1.38,,9.09,,,,,,,,,,,,
C46139,05/03/2012 08:46,1,48.84,126.01,71.00,1.51,9.88,1.51,,9.88,,,,,,,,,,,,
C46139,05/03/2012 09:16,1,48.84,126.01,71.00,1.37,9.88,1.37,,9.88,,,,,,,,,,,,
C46139,05/03/2012 09:46,1,48.84,126.01,71.00,1.32,9.09,1.32,,9.09,,,,,,,,,,,,
C46139,05/03/2012 10:16,1,48.84,126.01,71.00,1.49,9.88,1.49,,9.88,,,,,,,,,,,,
C46139,05/03/2012 10:46,1,48.84,126.01,71.00,1.21,9.09,1.21,,9.09,,,,,,,,,,,,
C46139,05/03/2012 11:16,1,48.84,126.01,71.00,1.24,9.09,1.24,,9.09,,,,,,,,,,,,
C46139,05/03/2012 11:46,1,48.84,126.01,71.00,1.31,9.09,1.31,,9.09,,,,,,,,,,,,
C46139,05/03/2012 12:16,1,48.84,126.01,71.00,1.29,9.88,1.29,,9.88,,,,,,,,,,,,
C46139,05/03/2012 12:46,1,48.84,126.01,71.00,1.33,9.88,1.33,,9.88,,,,,,,,,,,,
C46139,05/03/2012 13:16,1,48.84,126.01,71.00,1.27,9.09,1.27,,9.09,,,,,,,,,,,,
C46139,05/03/2012 13:46,1,48.84,126.01,71.00,1.37,9.09,1.37,,9.09,,,,,,,,,,,,
C46139,05/03/2012 14:16,1,48.84,126.01,71.00,1.21,9.09,1.21,,9.09,,,,,,,,,,,,
C46139,05/03/2012 14:46,1,48.84,126.01,71.00,1.25,9.88,1.25,,9.88,,,,,,,,,,,,
C46139,05/03/2012 15:16,1,48.84,126.01,71.00,1.27,9.09,1.27,,9.09,,,,,,,,,,,,
C46139,05/03/2012 15:46,1,48.84,126.01,71.00,1.28,9.88,1.28,,9.88,,,,,,,,,,,,
C46139,05/03/2012 16:16,1,48.84,126.01,71.00,1.21,9.09,1.21,,9.09,,,,,,,,,,,,
C46139,05/03/2012 16:46,1,48.84,126.01,71.00,1.23,9.09,1.23,,9.09,,,,,,,,,,,,
C46139,05/03/2012 17:16,1,48.84,126.01,71.00,1.28,9.09,1.28,,9.09,,,,,,,,,,,,
C46139,05/03/2012 17:46,1,48.84,126.01,71.00,1.23,9.09,1.23,,9.09,,,,,,,,,,,,
C46139,05/03/2012 18:16,1,48.84,126.01,71.00,1.23,8.33,1.23,,8.33,,,,,,,,,,,,
C46139,05/03/2012 18:46,1,48.84,126.01,71.00,1.12,8.33,1.12,,8.33,,,,,,,,,,,,
C46139,05/03/2012 19:16,1,48.84,126.01,71.00,1.13,9.09,1.13,,9.09,,,,,,,,,,,,
C46139,05/03/2012 19:46,1,48.84,126.01,71.00,1.26,9.09,1.26,,9.09,,,,,,,,,,,,
C46139,05/03/2012 20:16,1,48.84,126.01,71.00,1.24,9.09,1.24,,9.09,,,,,,,,,,,,
C46139,05/03/2012 20:46,1,48.84,126.01,71.00,1.42,8.33,1.42,,8.33,,,,,,,,,,,,
C46139,05/03/2012 21:16,1,48.84,126.01,71.00,1.39,9.09,1.39,,9.09,,,,,,,,,,,,
C46139,05/03/2012 21:46,1,48.84,126.01,71.00,1.49,9.09,1.49,,9.09,,,,,,,,,,,,
C46139,05/03/2012 22:16,1,48.84,126.01,71.00,1.60,9.88,1.60,,9.88,,,,,,,,,,,,
C46139,05/03/2012 22:46,1,48.84,126.01,71.00,1.54,10.53,1.54,,10.53,,,,,,,,,,,,
C46139,05/03/2012 23:16,1,48.84,126.01,71.00,1.82,9.09,1.82,,9.09,,,,,,,,,,,,
C46139,05/03/2012 23:46,1,48.84,126.01,71.00,2.02,9.88,2.02,,9.88,,,,,,,,,,,,
C46139,05/04/2012 00:16,1,48.84,126.01,71.00,2.31,10.53,2.31,,10.53,,,,,,,,,,,,
C46139,05/04/2012 00:46,1,48.84,126.01,71.00,2.19,10.53,2.19,,10.53,,,,,,,,,,,,
C46139,05/04/2012 01:16,1,48.84,126.01,71.00,2.54,9.88,2.54,,9.88,,,,,,,,,,,,
C46139,05/04/2012 01:46,1,48.84,126.01,71.00,2.51,9.88,2.51,,9.88,,,,,,,,,,,,
C46139,05/04/2012 02:16,1,48.84,126.01,71.00,2.51,11.11,2.51,,11.11,,,,,,,,,,,,
C46139,05/04/2012 02:46,1,48.84,126.01,71.00,2.64,10.53,2.64,,10.53,,,,,,,,,,,,
C46139,05/04/2012 03:16,1,48.84,126.01,71.00,2.70,9.88,2.70,,9.88,,,,,,,,,,,,
C46139,05/04/2012 03:46,1,48.84,126.01,71.00,2.54,9.88,2.54,,9.88,,,,,,,,,,,,
C46139,05/04/2012 04:16,1,48.84,126.01,71.00,2.46,10.53,2.46,,10.53,,,,,,,,,,,,
C46139,05/04/2012 04:46,1,48.84,126.01,71.00,2.38,9.88,2.38,,9.88,,,,,,,,,,,,
C46139,05/04/2012 05:16,1,48.84,126.01,71.00,2.47,6.67,2.47,,6.67,,,,,,,,,,,,
C46139,05/04/2012 05:46,1,48.84,126.01,71.00,2.58,6.67,2.58,,6.67,,,,,,,,,,,,
C46139,05/04/2012 06:16,1,48.84,126.01,71.00,2.40,11.11,2.40,,11.11,,,,,,,,,,,,
C46139,05/04/2012 06:46,1,48.84,126.01,71.00,2.44,6.67,2.44,,6.67,,,,,,,,,,,,
C46139,05/04/2012 07:16,1,48.84,126.01,71.00,2.53,9.88,2.53,,9.88,,,,,,,,,,,,
C46139,05/04/2012 07:46,1,48.84,126.01,71.00,2.60,6.25,2.60,,6.25,,,,,,,,,,,,
C46139,05/04/2012 08:16,1,48.84,126.01,71.00,2.43,7.14,2.43,,7.14,,,,,,,,,,,,
C46139,05/04/2012 08:46,1,48.84,126.01,71.00,2.46,7.14,2.46,,7.14,,,,,,,,,,,,
C46139,05/04/2012 09:16,1,48.84,126.01,71.00,2.33,7.14,2.33,,7.14,,,,,,,,,,,,
C46139,05/04/2012 09:46,1,48.84,126.01,71.00,2.39,9.88,2.39,,9.88,,,,,,,,,,,,
C46139,05/04/2012 10:16,1,48.84,126.01,71.00,2.43,6.67,2.43,,6.67,,,,,,,,,,,,
C46139,05/04/2012 10:46,1,48.84,126.01,71.00,2.33,7.14,2.33,,7.14,,,,,,,,,,,,
C46139,05/04/2012 11:16,1,48.84,126.01,71.00,2.41,7.14,2.41,,7.14,,,,,,,,,,,,
C46139,05/04/2012 11:46,1,48.84,126.01,71.00,2.68,9.88,2.68,,9.88,,,,,,,,,,,,
C46139,05/04/2012 12:16,1,48.84,126.01,71.00,2.50,6.67,2.50,,6.67,,,,,,,,,,,,
C46139,05/04/2012 12:46,1,48.84,126.01,71.00,2.33,6.67,2.33,,6.67,,,,,,,,,,,,
C46139,05/04/2012 13:16,1,48.84,126.01,71.00,2.47,6.67,2.47,,6.67,,,,,,,,,,,,
C46139,05/04/2012 13:46,1,48.84,126.01,71.00,2.39,9.09,2.39,,9.09,,,,,,,,,,,,
C46139,05/04/2012 14:16,1,48.84,126.01,71.00,2.38,11.11,2.38,,11.11,,,,,,,,,,,,
C46139,05/04/2012 14:46,1,48.84,126.01,71.00,2.49,9.09,2.49,,9.09,,,,,,,,,,,,
C46139,05/04/2012 15:16,1,48.84,126.01,71.00,2.51,6.25,2.51,,6.25,,,,,,,,,,,,
C46139,05/04/2012 15:46,1,48.84,126.01,71.00,2.30,6.67,2.30,,6.67,,,,,,,,,,,,
C46139,05/04/2012 16:16,1,48.84,126.01,71.00,2.27,9.09,2.27,,9.09,,,,,,,,,,,,
C46139,05/04/2012 16:46,1,48.84,126.01,71.00,2.10,9.09,2.10,,9.09,,,,,,,,,,,,
C46139,05/04/2012 17:16,1,48.84,126.01,71.00,2.12,9.09,2.12,,9.09,,,,,,,,,,,,
C46139,05/04/2012 17:46,1,48.84,126.01,71.00,2.11,8.33,2.11,,8.33,,,,,,,,,,,,
C46139,05/04/2012 18:16,1,48.84,126.01,71.00,2.05,9.09,2.05,,9.09,,,,,,,,,,,,
C46139,05/04/2012 18:46,1,48.84,126.01,71.00,2.01,9.09,2.01,,9.09,,,,,,,,,,,,
C46139,05/04/2012 19:16,1,48.84,126.01,71.00,2.05,9.88,2.05,,9.88,,,,,,,,,,,,
C46139,05/04/2012 19:46,1,48.84,126.01,71.00,2.11,9.09,2.11,,9.09,,,,,,,,,,,,
C46139,05/04/2012 20:16,1,48.84,126.01,71.00,1.83,6.25,1.83,,6.25,,,,,,,,,,,,
C46139,05/04/2012 20:46,1,48.84,126.01,71.00,1.94,9.09,1.94,,9.09,,,,,,,,,,,,
C46139,05/04/2012 21:16,1,48.84,126.01,71.00,1.83,8.33,1.83,,8.33,,,,,,,,,,,,
C46139,05/04/2012 21:46,1,48.84,126.01,71.00,1.92,9.88,1.92,,9.88,,,,,,,,,,,,
C46139,05/04/2012 22:16,1,48.84,126.01,71.00,1.79,10.53,1.79,,10.53,,,,,,,,,,,,
C46139,05/04/2012 22:46,1,48.84,126.01,71.00,1.80,10.53,1.80,,10.53,,,,,,,,,,,,
C46139,05/04/2012 23:16,1,48.84,126.01,71.00,1.72,8.33,1.72,,8.33,,,,,,,,,,,,
C46139,05/04/2012 23:46,1,48.84,126.01,71.00,1.69,8.33,1.69,,8.33,,,,,,,,,,,,
C46139,05/05/2012 00:16,1,48.84,126.01,71.00,1.60,10.53,1.60,,10.53,,,,,,,,,,,,
